Open,High,Low,Close,Adj Close,Volume,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
166.75,174.3999939,161.5,172.1000061,169.9765167,7460591,2.716,10/25/2018,42,2018,25,Thursday,-0.2196,2.156608982
174,174.75,165.3000031,166.75,164.6925201,6982991,-3.109,10/26/2018,42,2018,26,Friday,-0.2196,2.156608982
168.6499939,172.6000061,165.0500031,171.75,169.6308289,5332500,2.999,10/29/2018,43,2018,29,Monday,1.0546,1.935668696
172.5,174,168.1000061,169.0500031,166.9641418,3885243,-1.572,10/30/2018,43,2018,30,Tuesday,1.0546,1.935668696
167,173.8000031,164.6999969,170,167.9024048,10254679,0.562,10/31/2018,43,2018,31,Wednesday,1.0546,1.935668696
171.0500031,178.1000061,168.8500061,175,172.840744,8041754,2.941,11/1/2018,43,2018,1,Thursday,1.0546,1.935668696
176.6000061,179.5,173.8000031,175.6000061,173.4333344,6839045,0.343,11/2/2018,43,2018,2,Friday,1.0546,1.935668696
176.1000061,176.75,155.8000031,168.5,166.4209442,12668556,-4.043,11/5/2018,44,2018,5,Monday,-1.331,2.293085694
168.25,169,162,164.4499969,162.4208984,5834504,-2.404,11/6/2018,44,2018,6,Tuesday,-1.331,2.293085694
165,169,164.6999969,165.75,163.7048645,1138303,0.791,11/7/2018,44,2018,7,Wednesday,-1.331,2.293085694
165.5,167.8000031,163.9499969,166.3000031,164.2480774,4079435,0.332,11/9/2018,44,2018,9,Friday,-1.331,2.293085694
166,167.8999939,158.1499939,160.25,158.2727356,4332207,-3.638,11/12/2018,45,2018,12,Monday,-0.5742,1.995054185
160.25,163,158.75,162.1499939,160.1492615,3641712,1.186,11/13/2018,45,2018,13,Tuesday,-0.5742,1.995054185
163.3000031,163.75,158.25,160.8500061,158.8653259,3263131,-0.802,11/14/2018,45,2018,14,Wednesday,-0.5742,1.995054185
161.75,166.25,160,162.8500061,160.8406372,5297431,1.243,11/15/2018,45,2018,15,Thursday,-0.5742,1.995054185
163,163.8500061,157.5,161.4499969,159.4579315,3885301,-0.86,11/16/2018,45,2018,16,Friday,-0.5742,1.995054185
162.3999939,164.3999939,159.5500031,162.1000061,160.0999146,3424402,0.403,11/19/2018,46,2018,19,Monday,-0.4555,1.07602153
161.6499939,163.6499939,156.9499969,160.1499939,158.1739502,4293856,-1.203,11/20/2018,46,2018,20,Tuesday,-0.4555,1.07602153
161.6000061,162,158.5,161,159.0134888,4209404,0.531,11/21/2018,46,2018,21,Wednesday,-0.4555,1.07602153
161.8999939,161.9499969,157.5500031,158.5,156.5443268,2405010,-1.553,11/22/2018,46,2018,22,Thursday,-0.4555,1.07602153
158.5,159.8999939,155.6499939,157.3500061,155.4085236,2428238,-0.726,11/26/2018,47,2018,26,Monday,0.8686,3.988567763
157.3500061,161,154.25,159.1499939,157.1862946,3925863,1.144,11/27/2018,47,2018,27,Tuesday,0.8686,3.988567763
159.1499939,159.6000061,156.3000031,158,156.0504913,3156482,-0.723,11/28/2018,47,2018,28,Wednesday,0.8686,3.988567763
159.3500061,175.5500031,158.6999969,169.8999939,167.8036346,13648898,7.532,11/29/2018,47,2018,29,Thursday,0.8686,3.988567763
168.5,174.8000031,163.5,165,162.9641418,9405499,-2.884,11/30/2018,47,2018,30,Friday,0.8686,3.988567763
166.0500031,168.5,163.5,166.6999969,164.6431427,3213684,1.03,12/3/2018,48,2018,3,Monday,-1.4836,2.638818353
165.9499969,166.5,160,162.75,160.7418976,3797368,-2.37,12/4/2018,48,2018,4,Tuesday,-1.4836,2.638818353
161.0500031,164.9499969,155.75,157.3999939,155.4578705,8601249,-3.287,12/5/2018,48,2018,5,Wednesday,-1.4836,2.638818353
155.8000031,156,149.75,150.5500031,148.6924133,5714514,-4.352,12/6/2018,48,2018,6,Thursday,-1.4836,2.638818353
151.8000031,154.3500061,150,152.8999939,151.0134125,7411261,1.561,12/7/2018,48,2018,7,Friday,-1.4836,2.638818353
146.8500061,147,141,143.1499939,141.3837128,7484723,-6.377,12/10/2018,49,2018,10,Monday,0.6282,4.587914635
139,155.8500061,134.5,151.8999939,150.0257721,9251826,6.112,12/11/2018,49,2018,11,Tuesday,0.6282,4.587914635
152.8000031,157,151.0500031,156.1000061,154.1739349,4377945,2.765,12/12/2018,49,2018,12,Wednesday,0.6282,4.587914635
156,158.6000061,154,156,154.0751648,3499313,-0.064,12/13/2018,49,2018,13,Thursday,0.6282,4.587914635
156,157.8999939,154.1000061,157.1000061,155.1615906,3389589,0.705,12/14/2018,49,2018,14,Friday,0.6282,4.587914635
157.1000061,158.8999939,156.3500061,157.9499969,156.0011139,1595605,0.541,12/17/2018,50,2018,17,Monday,0.2868,0.722944811
157.6999969,159.75,156.1999969,158.0500031,156.0998688,1689582,0.063,12/18/2018,50,2018,18,Tuesday,0.2868,0.722944811
160,162.6999969,158.5,160.1999969,158.2233276,2312343,1.36,12/19/2018,50,2018,19,Wednesday,0.2868,0.722944811
159.3999939,162.5,158.3999939,159.25,157.2850647,2539589,-0.593,12/20/2018,50,2018,20,Thursday,0.2868,0.722944811
159.8000031,161.5,152,159.3500061,157.3838348,5335334,0.063,12/21/2018,50,2018,21,Friday,0.2868,0.722944811
159.3999939,160.8999939,156.5,158.5500031,156.5937195,3130614,-0.502,12/24/2018,51,2018,24,Monday,0.3475,1.061031102
156.8500061,164.1000061,155.1000061,161.25,159.2603912,4065516,1.703,12/26/2018,51,2018,26,Wednesday,0.3475,1.061031102
162.25,167.8000031,159.8500061,162.3500061,160.3468323,10882426,0.682,12/27/2018,51,2018,27,Thursday,0.3475,1.061031102
161.9499969,164.3000031,159.8000031,161.5500031,159.5566864,3905985,-0.493,12/28/2018,51,2018,28,Friday,0.3475,1.061031102
162.8500061,164.1999969,160.1999969,161,159.0134888,3890636,-0.34,12/31/2018,52,2018,31,Monday,-0.34,0
160.8999939,162.3500061,155.4499969,157.25,155.3097382,4726656,-2.329,1/1/2019,0,2019,1,Tuesday,-1.335,0.988168339
157,157.8500061,152.5,154.8500061,152.9393616,2735262,-1.526,1/2/2019,0,2019,2,Wednesday,-1.335,0.988168339
154.8999939,156.1000061,150.3000031,152.5,150.6183624,2758876,-1.518,1/3/2019,0,2019,3,Thursday,-1.335,0.988168339
152.1000061,154,150,152.5500031,150.6677246,2777308,0.033,1/4/2019,0,2019,4,Friday,-1.335,0.988168339
152.8999939,154.4499969,150.25,151.25,149.3837891,2714218,-0.852,1/7/2019,1,2019,7,Monday,-0.1264,1.684223649
150.5,154.3000031,149.6499939,153.4499969,151.5566406,2791866,1.455,1/8/2019,1,2019,8,Tuesday,-0.1264,1.684223649
153.6000061,154.4499969,147.6000061,149.3500061,147.5072174,4054809,-2.672,1/9/2019,1,2019,9,Wednesday,-0.1264,1.684223649
151,151.8000031,148.5,151.1000061,149.2356262,3534546,1.172,1/10/2019,1,2019,10,Thursday,-0.1264,1.684223649
151.1000061,152.6000061,149.1000061,151.5,149.6306915,2254999,0.265,1/11/2019,1,2019,11,Friday,-0.1264,1.684223649
151,151.1499939,147,148.3500061,146.519577,2624582,-2.079,1/14/2019,2,2019,14,Monday,-0.6302,1.096956107
148.5,149.9499969,147.25,148.6499939,146.8158722,1805678,0.202,1/15/2019,2,2019,15,Tuesday,-0.6302,1.096956107
148.1999969,150.6999969,148,148.4499969,146.6183167,1574176,-0.135,1/16/2019,2,2019,16,Wednesday,-0.6302,1.096956107
148.3999939,151.25,146.3500061,149,147.1615448,2618859,0.371,1/17/2019,2,2019,17,Thursday,-0.6302,1.096956107
149.6999969,149.8000031,144.5500031,146.75,144.9393005,2306520,-1.51,1/18/2019,2,2019,18,Friday,-0.6302,1.096956107
146.5,148,144.25,145.9499969,144.1491547,1763205,-0.545,1/21/2019,3,2019,21,Monday,-1.3064,1.469149346
145.3999939,146.6499939,141.6999969,145.6999969,143.9022369,2261667,-0.171,1/22/2019,3,2019,22,Tuesday,-1.3064,1.469149346
145.5,146.5,142.0500031,143,141.2355652,2322990,-1.853,1/23/2019,3,2019,23,Wednesday,-1.3064,1.469149346
143,144.0500031,141.1000061,142.5500031,140.7911377,1678843,-0.315,1/24/2019,3,2019,24,Thursday,-1.3064,1.469149346
142.8500061,145.4499969,136.1499939,137.3500061,135.655304,3297651,-3.648,1/25/2019,3,2019,25,Friday,-1.3064,1.469149346
138,141,118.9499969,136.3999939,134.7170105,9404485,-0.692,1/28/2019,4,2019,28,Monday,0.8388,2.730920852
136.4499969,143.8000031,133.6000061,140.8000031,139.0627289,4301493,3.226,1/29/2019,4,2019,29,Tuesday,0.8388,2.730920852
140.8999939,141.5,136.5,139.8999939,138.1738129,3102926,-0.639,1/30/2019,4,2019,30,Wednesday,0.8388,2.730920852
139.5,141.75,135,137.1499939,135.4577332,3498642,-1.966,1/31/2019,4,2019,31,Thursday,0.8388,2.730920852
136.9499969,144.8000031,134.5500031,143,141.2355652,7091209,4.265,2/1/2019,4,2019,1,Friday,0.8388,2.730920852
142.8999939,142.8999939,121.3000031,123.0999985,121.5811157,9832462,-13.916,2/4/2019,5,2019,4,Monday,-2.6752,6.337995401
122,127.4000015,119.5999985,124.25,122.7169189,8484607,0.934,2/5/2019,5,2019,5,Tuesday,-2.6752,6.337995401
123.8499985,124.1999969,114.8000031,122.9000015,121.3835907,9905219,-1.087,2/6/2019,5,2019,6,Wednesday,-2.6752,6.337995401
122.1999969,126.8000031,119.0500031,123.9499969,122.4206161,9826247,0.854,2/7/2019,5,2019,7,Thursday,-2.6752,6.337995401
123,125.4499969,115.6999969,123.75,122.2230911,8059813,-0.161,2/8/2019,5,2019,8,Friday,-2.6752,6.337995401
122.9499969,123.25,115.8000031,118.1999969,116.7415619,7048335,-4.485,2/11/2019,6,2019,11,Monday,-0.78025,2.697927523
117.1999969,120,115.3499985,116.9499969,115.5069885,3698931,-1.058,2/12/2019,6,2019,12,Tuesday,-0.78025,2.697927523
118.4499969,119.5,116,118.0999985,116.6427994,4962697,0.983,2/14/2019,6,2019,14,Thursday,-0.78025,2.697927523
118.1500015,121.1500015,116.5,119.8000031,118.3218307,4509378,1.439,2/15/2019,6,2019,15,Friday,-0.78025,2.697927523
118.3000031,119.9000015,116.0999985,117.5,116.0502014,2569451,-1.92,2/18/2019,7,2019,18,Monday,1.3888,3.519545667
118.4000015,119.8000031,116.8000031,118.25,116.7909622,2644152,0.638,2/19/2019,7,2019,19,Tuesday,1.3888,3.519545667
117.9499969,121.0999985,116.1999969,120.0500031,118.5687408,3739081,1.522,2/20/2019,7,2019,20,Wednesday,1.3888,3.519545667
119.8000031,121,117.9000015,119.4000015,117.9267654,2698192,-0.541,2/21/2019,7,2019,21,Thursday,1.3888,3.519545667
120.25,130.6999969,119.8000031,128.0500031,126.4700317,14695085,7.245,2/22/2019,7,2019,22,Friday,1.3888,3.519545667
125,133.8999939,123,132,130.3713074,12769956,3.085,2/25/2019,8,2019,25,Monday,0.9168,2.597971651
130,134.3000031,128,132.1000061,130.4700623,8879092,0.076,2/26/2019,8,2019,26,Tuesday,0.9168,2.597971651
133.8000031,136.3000031,129.5500031,132.25,130.6182098,5875292,0.114,2/27/2019,8,2019,27,Wednesday,0.9168,2.597971651
133.5,134.1999969,128,128.8500061,127.26017,3960957,-2.571,2/28/2019,8,2019,28,Thursday,0.9168,2.597971651
130.3500061,135.1999969,128.8500061,133.8500061,132.1984711,7738116,3.88,3/1/2019,8,2019,1,Friday,0.9168,2.597971651
132.5,143.6999969,132,141.8000031,140.0503845,7598974,5.939,3/5/2019,9,2019,5,Tuesday,0.85075,3.622212342
142.75,143.75,138.1999969,139.25,137.5318298,4856085,-1.798,3/6/2019,9,2019,6,Wednesday,0.85075,3.622212342
139,140.9499969,135.3000031,136.8999939,135.2108154,3496617,-1.688,3/7/2019,9,2019,7,Thursday,0.85075,3.622212342
135.75,139.3500061,135.3999939,138.1999969,136.4947815,3681442,0.95,3/8/2019,9,2019,8,Friday,0.85075,3.622212342
137.8500061,140.9499969,137.6000061,139.0500031,137.3343048,2550759,0.615,3/11/2019,10,2019,11,Monday,0.5734,3.619488058
140.5,150.75,140.0500031,148.3999939,146.568924,12543653,6.724,3/12/2019,10,2019,12,Tuesday,0.5734,3.619488058
148.3999939,150.3999939,145.3999939,147.3500061,145.5319061,5700158,-0.708,3/13/2019,10,2019,13,Wednesday,0.5734,3.619488058
147.3999939,149.1999969,143.6000061,145.5500031,143.7540894,4052596,-1.222,3/14/2019,10,2019,14,Thursday,0.5734,3.619488058
145.8000031,148.8999939,140.25,141.8500061,140.099762,5981701,-2.542,3/15/2019,10,2019,15,Friday,0.5734,3.619488058
142.3999939,145,140.3500061,143.8999939,142.1244659,4934286,1.445,3/18/2019,11,2019,18,Monday,-0.633,1.436965089
144.4499969,144.8500061,140.5,142,140.2478943,4320808,-1.32,3/19/2019,11,2019,19,Tuesday,-0.633,1.436965089
142,142.6999969,138.0500031,139.4499969,137.7293701,3242462,-1.796,3/20/2019,11,2019,20,Wednesday,-0.633,1.436965089
140.6999969,141.4499969,137.0500031,138.25,136.5441742,3147147,-0.861,3/22/2019,11,2019,22,Friday,-0.633,1.436965089
137,137.6000061,133.5,134.3500061,132.6923065,2977535,-2.821,3/25/2019,12,2019,25,Monday,-0.06025,2.37828571
134.8999939,140,133.3999939,138.3000031,136.5935669,4180951,2.94,3/26/2019,12,2019,26,Tuesday,-0.06025,2.37828571
138.5500031,140.9499969,136.25,137.5,135.8034363,2778662,-0.578,3/27/2019,12,2019,27,Wednesday,-0.06025,2.37828571
138.4499969,143.1499939,136.3000031,137.8000031,136.0997162,3966292,0.218,3/28/2019,12,2019,28,Thursday,-0.06025,2.37828571
147.4499969,153.1999969,145.1000061,151.4499969,149.5813141,7938713,9.906,4/1/2019,13,2019,1,Monday,1.3786,4.902091166
151.6999969,153.3000031,148.3500061,151.6499939,149.7788391,6228254,0.132,4/2/2019,13,2019,2,Tuesday,1.3786,4.902091166
150.3000031,152.6499939,146.6000061,147.5500031,145.7294159,3416023,-2.704,4/3/2019,13,2019,3,Wednesday,1.3786,4.902091166
147.9499969,150.3000031,145.4499969,147.5,145.6800385,3963980,-0.034,4/4/2019,13,2019,4,Thursday,1.3786,4.902091166
148,149.1999969,146.1999969,146.8999939,145.0874176,2004719,-0.407,4/5/2019,13,2019,5,Friday,1.3786,4.902091166
147.5,148.6499939,141.1000061,141.9499969,140.1985321,4399839,-3.37,4/8/2019,14,2019,8,Monday,-0.7372,2.4079989
142.3000031,147,137.4499969,146,144.1985779,8432342,2.853,4/9/2019,14,2019,9,Tuesday,-0.7372,2.4079989
145.75,147.3999939,142.0500031,142.8500061,141.0874481,4356153,-2.158,4/10/2019,14,2019,10,Wednesday,-0.7372,2.4079989
142.75,143.1499939,138.6000061,141,139.2602386,3535449,-1.295,4/11/2019,14,2019,11,Thursday,-0.7372,2.4079989
140.8000031,144.4499969,139.1999969,141.3999939,139.655304,5769634,0.284,4/12/2019,14,2019,12,Friday,-0.7372,2.4079989
141,145.1499939,140.5500031,142.9499969,141.1861725,4375074,1.096,4/15/2019,15,2019,15,Monday,-0.648333333,2.193562019
142.1999969,145.3500061,142.1999969,143.0500031,141.2849426,3648947,0.07,4/16/2019,15,2019,16,Tuesday,-0.648333333,2.193562019
143.1000061,144.4499969,137.6499939,138.6000061,136.8898621,3954004,-3.111,4/18/2019,15,2019,18,Thursday,-0.648333333,2.193562019
138,138.6499939,134.3500061,135.1499939,133.4824371,3189574,-2.489,4/22/2019,16,2019,22,Monday,-1.0418,2.204592411
135.3999939,136.3000031,131.5500031,132.5,130.8651276,4084835,-1.961,4/23/2019,16,2019,23,Tuesday,-1.0418,2.204592411
132.75,137.1000061,132.1000061,136.1499939,134.470108,4329268,2.755,4/24/2019,16,2019,24,Wednesday,-1.0418,2.204592411
135.1000061,137,133.8500061,134.75,133.0873718,2112063,-1.028,4/25/2019,16,2019,25,Thursday,-1.0418,2.204592411
135,135.6499939,130.25,131.3999939,129.7786865,4350584,-2.486,4/26/2019,16,2019,26,Friday,-1.0418,2.204592411
131.8000031,131.8000031,125,127.0500031,125.4823685,4006829,-3.31,4/30/2019,17,2019,30,Tuesday,-0.774,2.340502724
126,130,124.8000031,126.6500015,125.0873032,3754433,-0.315,5/2/2019,17,2019,2,Thursday,-0.774,2.340502724
124,129,123,128.3000031,126.7169495,6222801,1.303,5/3/2019,17,2019,3,Friday,-0.774,2.340502724
125.75,127.4000015,125.0500031,125.5999985,124.0502548,1996014,-2.104,5/6/2019,18,2019,6,Monday,-1.3244,1.025151355
126.4000015,127,120.0500031,122.3499985,120.8403549,4593214,-2.588,5/7/2019,18,2019,7,Tuesday,-1.3244,1.025151355
121.8000031,123.6500015,120.4000015,120.9000015,119.4082489,2661345,-1.185,5/8/2019,18,2019,8,Wednesday,-1.3244,1.025151355
121.9000015,122.1999969,119.1500015,120.0999985,118.6181183,2907774,-0.662,5/9/2019,18,2019,9,Thursday,-1.3244,1.025151355
121,122.3000031,119.25,120,118.5193634,2835247,-0.083,5/10/2019,18,2019,10,Friday,-1.3244,1.025151355
120.6999969,120.9000015,116.6500015,117.5999985,116.1489716,2124122,-2,5/13/2019,19,2019,13,Monday,-0.0644,3.631482659
116.3499985,124.5500031,115,123.3499985,121.8280182,4548264,4.889,5/14/2019,19,2019,14,Tuesday,-0.0644,3.631482659
124.1999969,124.9499969,116.0999985,117.4000015,115.9514465,3659017,-4.824,5/15/2019,19,2019,15,Wednesday,-0.0644,3.631482659
118.0999985,119.5,113,118.8000031,117.3341599,5368281,1.192,5/16/2019,19,2019,16,Thursday,-0.0644,3.631482659
117.75,120.5500031,116.0999985,119.3000031,117.8279953,4631007,0.421,5/17/2019,19,2019,17,Friday,-0.0644,3.631482659
131.1999969,154.8999939,128.1000061,151.9499969,150.075119,37670288,27.368,5/20/2019,20,2019,20,Monday,6.071,12.08947933
154.6999969,158.9499969,148.4499969,154.6499939,152.7418213,39732349,1.777,5/21/2019,20,2019,21,Tuesday,6.071,12.08947933
155.0500031,158.8000031,152.8000031,157.9499969,156.0011139,13565092,2.134,5/22/2019,20,2019,22,Wednesday,6.071,12.08947933
169.5,180.8000031,157.6999969,161.0500031,159.0628662,61334483,1.963,5/23/2019,20,2019,23,Thursday,6.071,12.08947933
162.3500061,163.75,151.8500061,156.3999939,154.4702148,19435041,-2.887,5/24/2019,20,2019,24,Friday,6.071,12.08947933
159.1000061,160.6999969,155.1499939,157.1999969,155.2603607,9664810,0.512,5/27/2019,21,2019,27,Monday,-0.2012,1.640189837
157.1000061,160.3500061,156.0500031,157.6499939,155.7048035,5456461,0.286,5/28/2019,21,2019,28,Tuesday,-0.2012,1.640189837
157.9499969,158.3999939,151.75,155.1499939,153.2356415,12993604,-1.586,5/29/2019,21,2019,29,Wednesday,-0.2012,1.640189837
158.1000061,159.3999939,155.1000061,158.1000061,156.1492615,6740283,1.901,5/30/2019,21,2019,30,Thursday,-0.2012,1.640189837
158.5,159.3000031,149.1000061,154.75,152.8405762,7553254,-2.119,5/31/2019,21,2019,31,Friday,-0.2012,1.640189837
154,161.8999939,151.6499939,159.0500031,157.0875397,7975636,2.779,6/3/2019,22,2019,3,Monday,-0.533,2.364588054
158.1499939,159.3000031,154.5,157.6000061,155.6554413,5502910,-0.912,6/4/2019,22,2019,4,Tuesday,-0.533,2.364588054
156.8999939,157.8000031,151.1999969,153.1499939,151.2603302,3832155,-2.824,6/6/2019,22,2019,6,Thursday,-0.533,2.364588054
152.9499969,153.5500031,146.8000031,151.3500061,149.4825287,5016442,-1.175,6/7/2019,22,2019,7,Friday,-0.533,2.364588054
152,155.5,147,149.9499969,148.099823,3967379,-0.925,6/10/2019,23,2019,10,Monday,0.1518,1.315029924
149.5,154.25,148.3500061,153.6000061,151.7047882,3413094,2.434,6/11/2019,23,2019,11,Tuesday,0.1518,1.315029924
154,159.3500061,150.5500031,153.1999969,151.3097076,7477081,-0.26,6/12/2019,23,2019,12,Wednesday,0.1518,1.315029924
153.1999969,158.8500061,149,153.1000061,151.210968,7968656,-0.065,6/13/2019,23,2019,13,Thursday,0.1518,1.315029924
156,156,151.5500031,152.4499969,150.5689697,6589668,-0.425,6/14/2019,23,2019,14,Friday,0.1518,1.315029924
153,153.9499969,147.25,147.8999939,146.0750885,3470303,-2.985,6/17/2019,24,2019,17,Monday,-0.7172,2.97275263
147.3500061,148.8500061,144,147.9499969,146.1244812,5764444,0.034,6/18/2019,24,2019,18,Tuesday,-0.7172,2.97275263
148.4499969,149.75,140.6000061,142.8000031,141.0380402,4744374,-3.481,6/19/2019,24,2019,19,Wednesday,-0.7172,2.97275263
142.3000031,149.6999969,140.3500061,148.4499969,146.6183167,4477064,3.957,6/20/2019,24,2019,20,Thursday,-0.7172,2.97275263
147,152,145.9499969,146.8000031,144.9886932,4673136,-1.111,6/21/2019,24,2019,21,Friday,-0.7172,2.97275263
145.8999939,148.8000031,144.6000061,147.75,145.9269562,3240654,0.647,6/24/2019,25,2019,24,Monday,0.5092,1.58855428
146.5,151.9499969,144.8500061,150.8500061,148.9887238,4920288,2.098,6/25/2019,25,2019,25,Tuesday,0.5092,1.58855428
150,155.3000031,148.5,153.8000031,151.9023132,4779891,1.956,6/26/2019,25,2019,26,Wednesday,0.5092,1.58855428
152.3000031,154.9499969,151.5,152.8500061,150.9640503,2858423,-0.618,6/27/2019,25,2019,27,Thursday,0.5092,1.58855428
152.5,156.3000031,149.8000031,150.5,148.6430206,4642404,-1.537,6/28/2019,25,2019,28,Friday,0.5092,1.58855428
150.6499939,155.6000061,148.0500031,154.1000061,152.1986389,6182608,2.392,7/1/2019,26,2019,1,Monday,-0.3906,3.054819029
154.8999939,158.1999969,151.3999939,154.6999969,152.7911987,11741576,0.389,7/2/2019,26,2019,2,Tuesday,-0.3906,3.054819029
156.3999939,157.6000061,154.1999969,155.6000061,153.6801147,5661251,0.582,7/3/2019,26,2019,3,Wednesday,-0.3906,3.054819029
160.1000061,161.8000031,154.3000031,156.1000061,154.1739349,15687573,0.321,7/4/2019,26,2019,4,Thursday,-0.3906,3.054819029
156.3000031,156.8500061,145.8500061,147.3000031,145.4825287,6607087,-5.637,7/5/2019,26,2019,5,Friday,-0.3906,3.054819029
143.25,146.25,137.5500031,138.8999939,137.1861572,5896584,-5.703,7/8/2019,27,2019,8,Monday,-0.934,2.918061257
138.0500031,143.1999969,135.75,141.1499939,139.4084015,7317997,1.62,7/9/2019,27,2019,9,Tuesday,-0.934,2.918061257
142,142.5,137.25,139.3500061,137.6306305,5548654,-1.275,7/10/2019,27,2019,10,Wednesday,-0.934,2.918061257
140.5,141.8500061,137.5,141,139.2602386,5098558,1.184,7/11/2019,27,2019,11,Thursday,-0.934,2.918061257
141,143.4499969,137.8000031,140.3000031,138.5688934,6678610,-0.496,7/12/2019,27,2019,12,Friday,-0.934,2.918061257
141,141.6999969,136.1000061,137.9499969,136.2478638,4491271,-1.675,7/15/2019,28,2019,15,Monday,-1.2906,1.687848423
137.8999939,140.9499969,136.6000061,140.1499939,138.4207306,4954078,1.595,7/16/2019,28,2019,16,Tuesday,-1.2906,1.687848423
140.1999969,141,137,138.0500031,136.3466492,3984405,-1.498,7/17/2019,28,2019,17,Wednesday,-1.2906,1.687848423
137.6999969,137.9499969,133.3500061,134.1999969,132.5441589,4247055,-2.789,7/18/2019,28,2019,18,Thursday,-1.2906,1.687848423
134.25,135.1999969,130.3000031,131.3999939,129.7786865,4256095,-2.086,7/19/2019,28,2019,19,Friday,-1.2906,1.687848423
130.75,134.1999969,128.6999969,131.6499939,130.0256042,5467444,0.19,7/22/2019,29,2019,22,Monday,0.0856,2.064582597
131.4499969,135.9499969,130.75,134.0500031,132.3960114,5753483,1.823,7/23/2019,29,2019,23,Tuesday,0.0856,2.064582597
133.4499969,134,127.8499985,129.8000031,128.1984406,5403438,-3.17,7/24/2019,29,2019,24,Wednesday,0.0856,2.064582597
130.5,131.3000031,127.75,129.3999939,127.8033829,3977652,-0.308,7/25/2019,29,2019,25,Thursday,0.0856,2.064582597
129.3999939,134.1999969,128.3999939,131.8500061,130.2231445,3632048,1.893,7/26/2019,29,2019,26,Friday,0.0856,2.064582597
131,131.8500061,127.0999985,129.4499969,128.2417908,4349871,-1.522,7/29/2019,30,2019,29,Monday,-0.4852,2.737175862
128,131,123.8499985,125.3499985,124.180069,4167043,-3.167,7/30/2019,30,2019,30,Tuesday,-0.4852,2.737175862
125,129.3000031,124.1999969,128.8000031,127.5978851,3665392,2.752,7/31/2019,30,2019,31,Wednesday,-0.4852,2.737175862
128.6000061,129.1000061,123,125.4499969,124.2791443,4462938,-2.601,8/1/2019,30,2019,1,Thursday,-0.4852,2.737175862
124.9000015,129.75,123.3000031,128.1000061,126.9044189,4637509,2.112,8/2/2019,30,2019,2,Friday,-0.4852,2.737175862
126.1999969,126.4000015,121.1500015,124.6999969,123.5361481,5259236,-2.654,8/5/2019,31,2019,5,Monday,0.6982,2.988312601
124,129.4499969,124,128.1999969,127.003479,3899290,2.807,8/6/2019,31,2019,6,Tuesday,0.6982,2.988312601
128.1999969,130.1499939,124.5999985,125.5999985,124.4277344,3911797,-2.028,8/7/2019,31,2019,7,Wednesday,0.6982,2.988312601
126.1999969,134,124.0500031,130.8999939,129.6782684,7070036,4.22,8/8/2019,31,2019,8,Thursday,0.6982,2.988312601
134.6999969,135.8999939,130.1000061,132.3999939,131.1642609,8589075,1.146,8/9/2019,31,2019,9,Friday,0.6982,2.988312601
133,133.8999939,128.6000061,130.3000031,129.0838776,4226112,-1.586,8/13/2019,32,2019,13,Tuesday,0.122333333,1.639926319
130.8999939,132.4499969,127.3499985,130.6499939,129.430603,4761139,0.269,8/14/2019,32,2019,14,Wednesday,0.122333333,1.639926319
130,133.9499969,128.1499939,132.8500061,131.6100769,4087073,1.684,8/16/2019,32,2019,16,Friday,0.122333333,1.639926319
132.8000031,136.9499969,132.3000031,135.5,134.2353516,4261741,1.995,8/19/2019,33,2019,19,Monday,-0.1964,3.075343363
135.6999969,136.8000031,132.0500031,135.6499939,134.3839569,4515865,0.111,8/20/2019,33,2019,20,Tuesday,-0.1964,3.075343363
134,135.3000031,130.25,131.8999939,130.6689453,3426518,-2.764,8/21/2019,33,2019,21,Wednesday,-0.1964,3.075343363
130.9499969,131.3000031,126.0999985,126.9000015,125.7156219,3358838,-3.791,8/22/2019,33,2019,22,Thursday,-0.1964,3.075343363
123.4000015,132.1999969,122.9000015,131.3000031,130.0745544,4374006,3.467,8/23/2019,33,2019,23,Friday,-0.1964,3.075343363
132.1000061,135.9499969,128.3000031,135.1999969,133.9381409,5507570,2.97,8/26/2019,34,2019,26,Monday,0.9334,2.673709932
134.75,138.1999969,133.8999939,137.1499939,135.8699341,4495705,1.442,8/27/2019,34,2019,27,Tuesday,0.9334,2.673709932
136.1999969,137.1000061,132.1499939,135.9499969,134.6811523,5312871,-0.875,8/28/2019,34,2019,28,Wednesday,0.9334,2.673709932
138,138,130.3500061,132.3500061,131.1147461,6108447,-2.648,8/29/2019,34,2019,29,Thursday,0.9334,2.673709932
132.3999939,138.3000031,132.1499939,137.3500061,136.0681,7806183,3.778,8/30/2019,34,2019,30,Friday,0.9334,2.673709932
135.6000061,136.8999939,133,135.25,133.9876862,3477541,-1.529,9/3/2019,35,2019,3,Tuesday,0.07875,1.27589142
134.6000061,135.5,130.6000061,134.9499969,133.6904602,4313711,-0.222,9/4/2019,35,2019,4,Wednesday,0.07875,1.27589142
135,138.6499939,133.3500061,135.75,134.483017,6840367,0.593,9/5/2019,35,2019,5,Thursday,0.07875,1.27589142
135.3999939,138.4499969,135.0500031,137.75,136.4643555,3744649,1.473,9/6/2019,35,2019,6,Friday,0.07875,1.27589142
137.8000031,141.75,136.3500061,140.8999939,139.5849457,4349296,2.287,9/9/2019,36,2019,9,Monday,1.4285,1.379195297
